sequence_name,identified_by,vs2_score,vs2_group,dvf_score,dvf_pvalue,consensus
k141_175835,DeepVirFinder_only,,,2.3239434085553512e-05,0.7411435909056575,False
k141_109713,DeepVirFinder_only,,,0.0014053696068003,0.4851197220333862,False
k141_38592,DeepVirFinder_only,,,0.2848189175128937,0.1234232192763803,False
k141_67845,DeepVirFinder_only,,,0.0017858375795185,0.4676146234609865,False
k141_21460,DeepVirFinder_only,,,0.0011408652644604,0.4993013067452224,False
k141_22458,DeepVirFinder_only,,,0.0003558403113856,0.5798209834579651,False
k141_17664,DeepVirFinder_only,,,2.489261419214017e-07,0.910114056952942,False
k141_22708,DeepVirFinder_only,,,3.887510683853179e-05,0.7127615378805046,False
k141_33807,DeepVirFinder_only,,,0.0020002941600978,0.4591736535992144,False
k141_41767,DeepVirFinder_only,,,0.0012682443484663,0.4920311201752398,False
k141_93708,DeepVirFinder_only,,,0.1350721716880798,0.1717274718634338,False
k141_155161,DeepVirFinder_only,,,8.208795406972058e-06,0.790165420348969,False
k141_27780,DeepVirFinder_only,,,0.5580827593803406,0.0472090037011858,False
k141_149395,DeepVirFinder_only,,,8.413742762058973e-06,0.7892212402749452,False
k141_138488,DeepVirFinder_only,,,0.5332697629928589,0.0517788352594606,False
k141_173202,DeepVirFinder_only,,,0.428510308265686,0.0895649218218898,False
k141_164214,DeepVirFinder_only,,,0.0013912478461861,0.4857806480852028,False
k141_3377,DeepVirFinder_only,,,0.5225052237510681,0.0538182642193519,False
k141_176754,DeepVirFinder_only,,,1.8539673962703063e-10,0.9916534481456304,False
k141_89670,DeepVirFinder_only,,,0.0162449646741151,0.309596646272377,False
k141_165662,DeepVirFinder_only,,,6.609890078834724e-06,0.7996072210892061,False
k141_42301,DeepVirFinder_only,,,0.1998534202575683,0.1469710703225319,False
k141_10803,DeepVirFinder_only,,,0.0001588416198501,0.6299002945841831,False
k141_168136,DeepVirFinder_only,,,0.0011449953308328,0.4990935871289372,False
k141_102976,DeepVirFinder_only,,,1.7002159438561648e-05,0.756609260518166,False
k141_176974,DeepVirFinder_only,,,0.0434571877121925,0.2439194803232872,False
k141_72047,DeepVirFinder_only,,,0.0001124670379795,0.6514276002719238,False
k141_92925,DeepVirFinder_only,,,0.1967587023973465,0.1477452979832313,False
k141_126600,DeepVirFinder_only,,,0.0637766569852829,0.2182377823098421,False
k141_154321,DeepVirFinder_only,,,0.209359273314476,0.1440629956945388,False
k141_98195,DeepVirFinder_only,,,0.5897946953773499,0.0435267014124933,False
k141_25874,DeepVirFinder_only,,,0.0120452279224991,0.329537729435758,False
k141_97306,DeepVirFinder_only,,,1.6133349163283128e-06,0.8555593322758517,False
k141_96781,DeepVirFinder_only,,,1.5596790035488084e-05,0.7608203036483118,False
k141_46309,DeepVirFinder_only,,,0.0019898526370525,0.4597212780421482,False
k141_156534,DeepVirFinder_only,,,0.8624997138977051,0.0206586600196389,False
k141_71398,DeepVirFinder_only,,,3.665296844701516e-06,0.8248357126671199,False
k141_107427,DeepVirFinder_only,,,5.152447920409031e-05,0.697692423899086,False
k141_55174,DeepVirFinder_only,,,1.6773041977558026e-07,0.9190648840546868,False
k141_27673,DeepVirFinder_only,,,1.0082188964588568e-05,0.7810635244353803,False
k141_5374,DeepVirFinder_only,,,0.1093345433473587,0.1842284160435078,False
k141_105124,DeepVirFinder_only,,,0.5127254724502563,0.0564242012236573,False
k141_26679,DeepVirFinder_only,,,0.0169534869492054,0.3063108996147745,False
k141_50613,DeepVirFinder_only,,,0.0002473453641869,0.602349120024171,False
k141_121035,DeepVirFinder_only,,,0.0115083465352654,0.3332200317244504,False
k141_96779,DeepVirFinder_only,,,0.4857315719127655,0.0714744316035954,False
k141_133851,DeepVirFinder_only,,,6.08699849635741e-07,0.8861885338771811,False
k141_50542,DeepVirFinder_only,,,0.8647983074188232,0.0205264748092756,False
k141_48467,DeepVirFinder_only,,,0.0471967309713363,0.2382543998791449,False
k141_135572,DeepVirFinder_only,,,0.0300793033093214,0.2675806329783216,False
k141_53177,DeepVirFinder_only,,,0.0009167199023067,0.5148613943651333,False
k141_31310,DeepVirFinder_only,,,0.6247665882110596,0.0396933303119571,False
k141_155515,DeepVirFinder_only,,,0.000266046525212,0.5980058916836619,False
k141_31529,Both,0.647,ssDNA,0.1546208262443542,0.1629843643779741,True
k141_44557,DeepVirFinder_only,,,5.998500000714557e-06,0.8037616134149105,False
k141_127189,Both,0.52,dsDNAphage,0.0648423060774803,0.2173124858372989,True
k141_35708,DeepVirFinder_only,,,6.208338163560256e-06,0.802704131732004,False
k141_35179,DeepVirFinder_only,,,0.2998562455177307,0.119231059747715,False
k141_130741,DeepVirFinder_only,,,0.4276034533977508,0.0898292922426165,False
k141_11477,DeepVirFinder_only,,,0.1051713526248931,0.1869287710552156,False
k141_39766,DeepVirFinder_only,,,0.0081511884927749,0.3583729888964423,False
k141_143244,DeepVirFinder_only,,,0.000851233722642,0.5198844323589396,False
k141_88604,DeepVirFinder_only,,,0.0002302632783539,0.6065790467557972,False
k141_352,DeepVirFinder_only,,,0.0225855894386768,0.2863887000528741,False
k141_124476,DeepVirFinder_only,,,1.563667524351331e-06,0.8568623007780044,False
k141_70833,DeepVirFinder_only,,,0.0801264271140098,0.2034519223506307,False
k141_170536,DeepVirFinder_only,,,0.7779901027679443,0.0270602009215197,False
k141_143189,DeepVirFinder_only,,,0.0608365051448345,0.2220333862074174,False
k141_51407,DeepVirFinder_only,,,0.0003844421298708,0.5741559030138228,False
k141_25562,DeepVirFinder_only,,,0.0002731401182245,0.5962874839489387,False
k141_20830,DeepVirFinder_only,,,0.0069813253358006,0.368872271319586,False
k141_85971,DeepVirFinder_only,,,0.0057632895186543,0.3824684643855276,False
k141_97468,DeepVirFinder_only,,,1.0393900993221903e-05,0.7797416723317471,False
k141_34350,DeepVirFinder_only,,,0.414507508277893,0.0929262028854143,False
k141_77586,DeepVirFinder_only,,,2.79219511867268e-06,0.8352028098799003,False
k141_54239,DeepVirFinder_only,,,0.0010929306736215,0.5021904977717351,False
k141_14708,DeepVirFinder_only,,,0.00042353925528,0.5674522244882544,False
k141_8045,DeepVirFinder_only,,,0.0650938674807548,0.2170669990180527,False
k141_74542,DeepVirFinder_only,,,0.7298418283462524,0.0305914343983684,False
k141_128483,DeepVirFinder_only,,,8.660738239996135e-05,0.6669688042903542,False
k141_59210,DeepVirFinder_only,,,0.0157267041504383,0.3116927260367097,False
k141_48391,DeepVirFinder_only,,,0.0054517476819455,0.3867361583201148,False
k141_153456,DeepVirFinder_only,,,7.007815838733222e-06,0.7971523528967445,False
k141_97650,DeepVirFinder_only,,,0.0591905638575553,0.2239217463554649,False
k141_178540,DeepVirFinder_only,,,0.0290755722671747,0.2697900143515371,False
k141_70175,DeepVirFinder_only,,,0.0001047902260324,0.6559218974242768,False
k141_156530,DeepVirFinder_only,,,7.836782889292238e-10,0.98566734647632,False
k141_155165,DeepVirFinder_only,,,0.0223002918064594,0.2873517637283783,False
k141_53211,DeepVirFinder_only,,,4.428425381775014e-05,0.7057934889342096,False
k141_106818,DeepVirFinder_only,,,0.0271096937358379,0.274605332729058,False
k141_17905,DeepVirFinder_only,,,0.1410146206617355,0.1687249792280383,False
k141_18201,DeepVirFinder_only,,,7.677494977542665e-06,0.793111262179923,False
k141_46274,DeepVirFinder_only,,,2.0289271560614e-06,0.8476093360525719,False
k141_9469,DeepVirFinder_only,,,0.0001258054398931,0.645101593775965,False
k141_73210,DeepVirFinder_only,,,0.0425125397741794,0.245581237253569,False
k141_52045,DeepVirFinder_only,,,0.0488550923764705,0.2359506004985271,False
k141_140322,DeepVirFinder_only,,,0.0013983097160235,0.4853840924541128,False
k141_40321,DeepVirFinder_only,,,0.2943710684776306,0.1206473298587506,False
k141_53005,DeepVirFinder_only,,,0.01463842112571,0.3160737215801797,False
k141_136450,DeepVirFinder_only,,,1.418488153603903e-07,0.9226716519374576,False
k141_49368,DeepVirFinder_only,,,0.4424549341201782,0.0854482966991464,False
k141_74129,DeepVirFinder_only,,,2.8263322238153416e-10,0.9903127124405168,False
k141_96847,DeepVirFinder_only,,,0.1182907447218895,0.1795830500793111,False
k141_158075,DeepVirFinder_only,,,0.2980379462242126,0.1197975677921293,False
k141_22343,DeepVirFinder_only,,,0.0941566601395607,0.1930281743334088,False
k141_60489,DeepVirFinder_only,,,0.023937726393342,0.2827441649671425,False
k141_114500,DeepVirFinder_only,,,3.088873563683592e-05,0.7260933605257195,False
k141_104900,DeepVirFinder_only,,,2.5166673367493786e-07,0.9097741521262936,False
k141_13144,DeepVirFinder_only,,,2.8162576199974865e-05,0.7307764936928771,False
k141_69823,DeepVirFinder_only,,,0.0082962429150938,0.3570889039957701,False
k141_170375,DeepVirFinder_only,,,0.0082597760483622,0.3573910416194576,False
k141_157209,DeepVirFinder_only,,,2.5434082999709062e-06,0.8388473449656318,False
k141_41030,DeepVirFinder_only,,,7.620813266839832e-05,0.6746733136943878,False
k141_142298,DeepVirFinder_only,,,0.0135691650211811,0.3213233627917516,False
k141_157765,DeepVirFinder_only,,,0.031068380922079,0.2656922728302742,False
k141_135493,DeepVirFinder_only,,,0.145069882273674,0.1669121534859128,False
k141_77787,DeepVirFinder_only,,,0.0007538032368756,0.5281365662059068,False
k141_49560,DeepVirFinder_only,,,0.0004354941193014,0.5654883299342851,False
k141_107967,DeepVirFinder_only,,,0.0015395199880003,0.4787370647329859,False
k141_37060,DeepVirFinder_only,,,0.0044238190166652,0.4018052723015333,False
k141_6552,DeepVirFinder_only,,,0.0920187607407569,0.1946710476622101,False
k141_101729,DeepVirFinder_only,,,0.0097940741106867,0.3458342775134073,False
k141_66837,DeepVirFinder_only,,,0.0836307108402252,0.2006571493315205,False
k141_28226,DeepVirFinder_only,,,0.0058750309981405,0.3809766598685701,False
k141_140355,DeepVirFinder_only,,,2.1402698621386666e-05,0.7455623536520886,False
k141_114887,Both,0.993,ssDNA,0.0368957333266735,0.2549286199864038,True
k141_69488,DeepVirFinder_only,,,0.0001707660849206,0.6253115794244278,False
k141_73571,DeepVirFinder_only,,,0.2652783989906311,0.128106352443538,False
k141_40583,DeepVirFinder_only,,,0.0009446357144042,0.5129163834126444,False
k141_159348,DeepVirFinder_only,,,0.0063455747440457,0.3755381826421935,False
k141_72784,DeepVirFinder_only,,,0.058203924447298,0.2248848100309691,False
k141_122789,DeepVirFinder_only,,,0.0295737423002719,0.2686947654656696,False
k141_50953,DeepVirFinder_only,,,0.0014315604930743,0.4836468011179092,False
k141_122761,DeepVirFinder_only,,,0.0378372780978679,0.2531346778457587,False
k141_163131,DeepVirFinder_only,,,0.0010456003947183,0.5054762444293376,False
k141_9766,DeepVirFinder_only,,,0.0281303860247135,0.2721315809351159,False
k141_41207,DeepVirFinder_only,,,0.0043232361786067,0.4035803308406979,False
k141_123865,DeepVirFinder_only,,,0.0260646976530551,0.2772868041392854,False
k141_130098,Both,0.993,ssDNA,0.1029540300369262,0.1880806707455246,True
k141_87210,DeepVirFinder_only,,,0.0143809933215379,0.3174899916912153,False
k141_109531,DeepVirFinder_only,,,0.0385116636753082,0.2516428733288012,False
k141_58270,DeepVirFinder_only,,,0.4149332046508789,0.0929073192839338,False
k141_144902,DeepVirFinder_only,,,0.0059950342401862,0.3794848553516126,False
k141_8475,DeepVirFinder_only,,,1.846989653131459e-05,0.7526625878087468,False
k141_133978,DeepVirFinder_only,,,5.02824768489063e-08,0.9429337563260064,False
k141_68336,DeepVirFinder_only,,,0.2621756792068481,0.1289372309086789,False
k141_120324,DeepVirFinder_only,,,0.0003438784042373,0.5818415288163759,False
k141_113244,DeepVirFinder_only,,,3.189257040503435e-05,0.7241483495732306,False
k141_19244,DeepVirFinder_only,,,0.0004755599366035,0.5595211118664551,False
k141_78043,DeepVirFinder_only,,,0.9975019097328186,0.0050041543923257,False
k141_81608,DeepVirFinder_only,,,2.9442182025718463e-08,0.9512614245788956,False
k141_132242,DeepVirFinder_only,,,0.2841562032699585,0.1236120552911851,False
k141_157769,DeepVirFinder_only,,,1.650318517931737e-05,0.7580255306292016,False
k141_44739,DeepVirFinder_only,,,0.0005381603259593,0.5514766976357731,False
k141_39448,DeepVirFinder_only,,,0.0948036983609199,0.1927826875141627,False
k141_5622,DeepVirFinder_only,,,0.0015156946610659,0.4796812448070096,False
k141_79869,DeepVirFinder_only,,,1.102380679185444e-06,0.8682113452677694,False
k141_167834,DeepVirFinder_only,,,0.0276185870170593,0.2734156658357882,False
k141_13993,DeepVirFinder_only,,,0.7921500205993652,0.0259838356371327,False
k141_175121,DeepVirFinder_only,,,0.3138549029827118,0.1159830802930735,False
k141_23046,DeepVirFinder_only,,,0.0152715044096112,0.3133544829669915,False
k141_81462,DeepVirFinder_only,,,0.4712762534618377,0.0770262104388549,False
k141_57874,Both,0.96,dsDNAphage,0.0028633510228246,0.4337940932094569,True
k141_162774,DeepVirFinder_only,,,0.0002901928382925,0.5926240652617267,False
k141_149443,DeepVirFinder_only,,,0.0002473341592121,0.602349120024171,False
k141_86087,DeepVirFinder_only,,,0.0124205024912953,0.3273283480625424,False
k141_174385,DeepVirFinder_only,,,0.0021075643599033,0.4560389757534557,False
k141_108754,DeepVirFinder_only,,,0.0054056262597441,0.3873782007704509,False
k141_20530,DeepVirFinder_only,,,0.1277964860200882,0.1747110808973487,False
k141_105502,DeepVirFinder_only,,,0.0013966872356832,0.4854218596570738,False
k141_133242,DeepVirFinder_only,,,2.1177147573325783e-06,0.8459286955208097,False
k141_132322,DeepVirFinder_only,,,0.0004825242212973,0.5581803761613415,False
k141_41237,DeepVirFinder_only,,,0.0019555292092263,0.4609864793413399,False
k141_90222,DeepVirFinder_only,,,0.9526748657226562,0.0133318226452148,False
k141_87449,DeepVirFinder_only,,,0.0010089023271575,0.5081577158395649,False
k141_96367,DeepVirFinder_only,,,0.195081740617752,0.148368456832087,False
k141_68410,DeepVirFinder_only,,,0.0131746046245098,0.3234194425560843,False
k141_69031,DeepVirFinder_only,,,6.107267108745873e-05,0.6880995543470051,False
k141_98387,DeepVirFinder_only,,,0.0154294362291693,0.3126746733136943,False
k141_155107,DeepVirFinder_only,,,0.0383722148835659,0.251831709343606,False
k141_133580,DeepVirFinder_only,,,0.2274642586708068,0.1383601480474356,False
k141_34026,DeepVirFinder_only,,,0.0147184068337082,0.315884885565375,False
k141_34568,DeepVirFinder_only,,,0.0002685698273126,0.5973638492333257,False
k141_3313,DeepVirFinder_only,,,5.794971730210818e-05,0.6910265125764786,False
k141_72091,DeepVirFinder_only,,,1.4137740436126478e-06,0.8603557670518921,False
k141_90333,DeepVirFinder_only,,,0.0010682598222047,0.5038144874990558,False
k141_110759,DeepVirFinder_only,,,0.0067434110678732,0.3714782083238915,False
k141_168050,DeepVirFinder_only,,,0.0010397349251434,0.5058539164589471,False
k141_67743,DeepVirFinder_only,,,0.2594854235649109,0.1298247601782612,False
k141_163398,DeepVirFinder_only,,,0.7886452078819275,0.0262293224563788,False
k141_4016,DeepVirFinder_only,,,0.0367360040545463,0.2552496412115719,False
k141_163435,DeepVirFinder_only,,,1.727108269733435e-07,0.9184039580028704,False
k141_48432,DeepVirFinder_only,,,0.0017804621020331,0.4679356446861545,False
k141_119793,DeepVirFinder_only,,,0.0063233748078346,0.3757459022584787,False
k141_39046,DeepVirFinder_only,,,4.946050466969609e-05,0.6998640380693406,False
k141_126217,DeepVirFinder_only,,,0.3776344060897827,0.101990331596042,False
k141_103472,DeepVirFinder_only,,,0.0030874509830027,0.4282234307727169,False
k141_162652,DeepVirFinder_only,,,0.0050940592773258,0.3914948258931943,False
k141_139894,DeepVirFinder_only,,,0.1195359304547309,0.1789787748319359,False
k141_38294,DeepVirFinder_only,,,0.4019036293029785,0.096060880731173,False
k141_180270,DeepVirFinder_only,,,0.0535151362419128,0.2298889644232948,False
k141_85410,DeepVirFinder_only,,,0.0105446213856339,0.3397915250396555,False
k141_64696,DeepVirFinder_only,,,0.0383169949054718,0.2519638945539693,False
k141_75984,DeepVirFinder_only,,,1.0818175724125467e-05,0.7777022433718559,False
k141_163362,DeepVirFinder_only,,,0.1099781468510627,0.1838885112168592,False
k141_80137,DeepVirFinder_only,,,0.0012445501051843,0.4933152050759121,False
k141_42960,DeepVirFinder_only,,,0.0006395663367584,0.5397499811163985,False
k141_12733,DeepVirFinder_only,,,0.000587508897297,0.5453206435531385,False
k141_30899,DeepVirFinder_only,,,0.9060243368148804,0.0172596117531535,False
k141_137329,DeepVirFinder_only,,,6.103664873080561e-06,0.8032517561749377,False
k141_123759,DeepVirFinder_only,,,0.015151041559875,0.3138265730040033,False
k141_170398,DeepVirFinder_only,,,0.6638422012329102,0.036029911624745,False
k141_1470,DeepVirFinder_only,,,0.0017613815143704,0.4688987083616587,False
k141_24441,DeepVirFinder_only,,,1.121400055126287e-05,0.7759838356371327,False
k141_38870,DeepVirFinder_only,,,3.4267959563294426e-05,0.7197295868267997,False
k141_29999,DeepVirFinder_only,,,0.096729539334774,0.1915174862149709,False
k141_121102,DeepVirFinder_only,,,0.0239602606743574,0.2826686305612206,False
k141_95476,DeepVirFinder_only,,,0.5626208782196045,0.0465103104464083,False
k141_86372,DeepVirFinder_only,,,3.609515797364793e-09,0.9753569000679808,False
k141_166694,DeepVirFinder_only,,,0.0052724415436387,0.3889644232948108,False
k141_166760,DeepVirFinder_only,,,0.1008529588580131,0.1889682000151069,False
k141_47707,DeepVirFinder_only,,,0.0518629029393196,0.2318906261802251,False
k141_171961,DeepVirFinder_only,,,0.3601660132408142,0.1057292846891759,False
k141_123655,DeepVirFinder_only,,,0.3754734992980957,0.1024246544300929,False
k141_148681,DeepVirFinder_only,,,0.0022488394752144,0.4513747261877785,False
k141_83598,DeepVirFinder_only,,,0.0158121567219495,0.3113339376085807,False
k141_128175,DeepVirFinder_only,,,0.0070605343207716,0.3683435304781328,False
k141_94522,DeepVirFinder_only,,,0.0494713671505451,0.2350253040259838,False
k141_132323,DeepVirFinder_only,,,3.4891585528384894e-05,0.7187854067527759,False
k141_154838,Both,0.84,ssDNA,0.0004494568274822,0.5634111337714329,True
k141_130482,Both,0.947,ssDNA,0.8791821002960205,0.0193179243145252,True
k141_153871,DeepVirFinder_only,,,0.0085758008062839,0.3545962686003474,False
k141_115286,DeepVirFinder_only,,,9.364365723740777e-06,0.7847080595211119,False
k141_153254,DeepVirFinder_only,,,0.015286105684936,0.3132789485610696,False
k141_2309,DeepVirFinder_only,,,0.1054411679506301,0.1866455170330085,False
k141_174667,DeepVirFinder_only,,,0.0004549034056253,0.5624291864944482,False
k141_70188,DeepVirFinder_only,,,0.3177324831485748,0.1149822494146083,False
k141_130936,DeepVirFinder_only,,,0.0136830303817987,0.3209079235591812,False
k141_98022,DeepVirFinder_only,,,0.0035164782311767,0.4185550268147141,False
k141_83582,DeepVirFinder_only,,,2.0139952205955325e-11,0.996695369740917,False
k141_13859,DeepVirFinder_only,,,0.0009179099579341,0.5147480927562504,False
k141_98751,DeepVirFinder_only,,,0.0060209068469703,0.3792393685323665,False
k141_12301,DeepVirFinder_only,,,0.0009028196218423,0.5158999924465594,False
k141_68533,DeepVirFinder_only,,,0.5075472593307495,0.0580481909509781,False
k141_65063,DeepVirFinder_only,,,9.146602678811178e-05,0.6639474280534784,False
k141_48721,DeepVirFinder_only,,,0.0466988123953342,0.2390852783442858,False
k141_69263,DeepVirFinder_only,,,0.0368770286440849,0.2549286199864038,False
k141_149774,DeepVirFinder_only,,,0.1762712001800537,0.1550343681546944,False
k141_122731,DeepVirFinder_only,,,0.0007547267596237,0.5280043809955435,False
k141_167542,DeepVirFinder_only,,,0.5817652940750122,0.0443198126746733,False
k141_72098,DeepVirFinder_only,,,4.056640356964181e-09,0.9741861167761916,False
k141_137746,DeepVirFinder_only,,,0.0027550598606467,0.436664400634489,False
k141_47540,DeepVirFinder_only,,,0.0007299681892618,0.530572550796888,False
k141_179672,DeepVirFinder_only,,,0.0703086033463478,0.2121194954301684,False
k141_125955,DeepVirFinder_only,,,0.0117437252774834,0.3316338092000906,False
k141_10016,DeepVirFinder_only,,,3.869431748171337e-05,0.7129314902938289,False
k141_28853,DeepVirFinder_only,,,0.2609787583351135,0.129220484930886,False
