name	len	score	pvalue
NODE_91_length_3512_cov_2.986983	3512	0.0828939825296402	0.20135584258629804
NODE_93_length_3498_cov_6.018298	3498	0.020858241245150566	0.2916194576629655
NODE_99_length_3412_cov_2.221329	3412	0.055179037153720856	0.22811390588413022
NODE_74_length_3767_cov_2.997575	3767	0.15878956019878387	0.1611904222373291
NODE_76_length_3708_cov_3.912401	3708	0.6694809198379517	0.03565223959513558
NODE_90_length_3524_cov_4.910349	3524	3.871969965985045e-05	0.7128748394893875
NODE_95_length_3473_cov_4.334699	3473	6.362631393130869e-05	0.6856824533575043
NODE_98_length_3413_cov_3.604229	3413	0.028567304834723473	0.27097968124480704
NODE_100_length_3411_cov_2.408224	3411	0.08026489615440369	0.2033763879447088
NODE_82_length_3645_cov_4.128412	3645	0.01867423579096794	0.2995883374877257
NODE_80_length_3650_cov_3.919611	3650	0.0007206252194009721	0.5314411964649898
NODE_88_length_3542_cov_3.658159	3542	0.005973597522825003	0.3797869929753003
NODE_86_length_3614_cov_3.525709	3614	0.2100890427827835	0.14376085807085126
NODE_92_length_3510_cov_3.964399	3510	0.3081229329109192	0.1172293979907848
NODE_84_length_3621_cov_4.089176	3621	0.004599335603415966	0.3990293828839036
NODE_78_length_3687_cov_3.065253	3687	0.580126166343689	0.04447088148651711
NODE_96_length_3451_cov_3.848645	3451	0.014106817543506622	0.3188496109978095
NODE_94_length_3493_cov_3.255963	3493	0.2858501374721527	0.12310219805121232
NODE_113_length_3341_cov_4.117468	3341	2.66556344286073e-05	0.7340055895460382
NODE_105_length_3384_cov_3.691799	3384	0.23713357746601105	0.13575421104313015
NODE_101_length_3402_cov_9.884972	3402	0.20361746847629547	0.14578140342926202
NODE_119_length_3304_cov_3.417667	3304	1.116300427383976e-05	0.7762293224563789
NODE_121_length_3260_cov_3.839626	3260	0.08890531212091446	0.19680489462950373
NODE_123_length_3244_cov_2.633427	3244	0.000236241496168077	0.6049739406299569
NODE_117_length_3308_cov_3.735629	3308	0.068206787109375	0.21397008837525494
NODE_131_length_3204_cov_3.596697	3204	0.5452494025230408	0.04972052269808898
NODE_125_length_3234_cov_2.804970	3234	0.03965818136930466	0.2497733967822343
NODE_111_length_3362_cov_2.967342	3362	0.18759073317050934	0.15121988065563866
NODE_127_length_3217_cov_3.492410	3217	0.09569347649812698	0.19225394667270942
NODE_129_length_3212_cov_3.605955	3212	0.003571548266336322	0.4176108467406904
NODE_103_length_3393_cov_3.723188	3393	0.5925379395484924	0.04335674899916912
NODE_107_length_3371_cov_3.424608	3371	0.033870406448841095	0.26027267920537805
NODE_102_length_3402_cov_3.752614	3402	0.001636030967347324	0.4742994183850744
NODE_109_length_3363_cov_3.115175	3363	0.012620833702385426	0.32617644837223353
NODE_115_length_3327_cov_2.208130	3327	0.07898351550102234	0.20445275322909584
NODE_106_length_3379_cov_3.513237	3379	0.9999285340309143	0.0014351537125160511
NODE_120_length_3289_cov_3.840754	3289	0.12824958562850952	0.17461666288994637
NODE_126_length_3225_cov_4.016404	3225	1.7603386368136853e-05	0.7550230379938062
NODE_114_length_3335_cov_3.792988	3335	0.14980711042881012	0.16470277211269732
NODE_128_length_3216_cov_5.813350	3216	0.0686778724193573	0.21349799833824307
NODE_130_length_3207_cov_22.836294	3207	0.036614056676626205	0.2554007100234157
NODE_118_length_3305_cov_2.892923	3305	0.20578813552856445	0.14502605937004306
NODE_104_length_3391_cov_4.106715	3391	0.6226401329040527	0.03978774831935947
NODE_122_length_3246_cov_3.753996	3246	0.14994461834430695	0.16460835410529495
NODE_132_length_3200_cov_2.897933	3200	0.00014796295727137476	0.6341113377143289
NODE_124_length_3241_cov_3.630885	3241	0.0034986604005098343	0.41887604803988215
NODE_112_length_3360_cov_3.800303	3360	1.8352720871916972e-06	0.8510083843190573
NODE_133_length_3199_cov_2.799936	3199	0.013493101112544537	0.32168215121988064
NODE_110_length_3362_cov_3.798911	3362	0.001008489984087646	0.5082332502454868
NODE_135_length_3196_cov_3.657116	3196	0.01787383481860161	0.30253417931867965
NODE_141_length_3157_cov_3.045777	3157	0.5237347483634949	0.05357277740010575
NODE_116_length_3322_cov_3.665442	3322	0.003255687188357115	0.4242956416647783
NODE_137_length_3188_cov_3.150016	3188	0.5538508892059326	0.047888813354482966
NODE_108_length_3365_cov_3.409668	3365	0.011271493509411812	0.334674069038447
NODE_143_length_3131_cov_3.457737	3131	0.031924907118082047	0.2638416798851877
NODE_139_length_3171_cov_2.916881	3171	0.0013262568973004818	0.4888775587280006
NODE_155_length_3078_cov_4.795898	3078	6.977697921684012e-06	0.7972467709041469
NODE_151_length_3089_cov_23.104483	3089	0.0704253539443016	0.2120817282272075
NODE_145_length_3121_cov_2.196347	3121	0.0012389145558699965	0.4935606918951582
NODE_153_length_3084_cov_3.623968	3084	0.1171126589179039	0.18022509252964725
NODE_157_length_3065_cov_4.179070	3065	0.2860127389431	0.12308331444973185
NODE_134_length_3198_cov_4.007000	3198	0.001426667789928615	0.4839678223430773
NODE_147_length_3112_cov_3.598626	3112	0.02107701078057289	0.2909207644081879
NODE_163_length_3044_cov_3.480428	3044	0.48567360639572144	0.07153108240803686
NODE_142_length_3154_cov_3.382059	3154	0.720728874206543	0.031365662059067906
NODE_149_length_3095_cov_3.774013	3095	0.001337920199148357	0.48827328348062543
NODE_136_length_3188_cov_3.553144	3188	0.003456583246588707	0.41968804290354256
NODE_140_length_3166_cov_3.743491	3166	4.1742379835341126e-05	0.7093247224110583
NODE_159_length_3060_cov_3.326789	3060	0.05416857451200485	0.22920915476999773
NODE_138_length_3175_cov_3.260897	3175	0.0406574010848999	0.2484704282800816
NODE_161_length_3056_cov_3.879374	3056	0.018513372167944908	0.3000604275247375
NODE_144_length_3131_cov_2.683355	3131	0.00039762555388733745	0.5716821512198806
NODE_152_length_3085_cov_3.802970	3085	0.23736897110939026	0.13573532744164968
NODE_154_length_3081_cov_4.517184	3081	0.009905911982059479	0.3447579122290203
NODE_146_length_3115_cov_5.035948	3115	0.07956741750240326	0.20392401238764257
NODE_167_length_3020_cov_4.244519	3020	5.748604962718673e-05	0.6914041846060881
NODE_156_length_3066_cov_3.221521	3066	0.08749756962060928	0.19776795830500793
NODE_158_length_3065_cov_3.343189	3065	0.977267861366272	0.009611753153561447
NODE_160_length_3059_cov_3.393808	3059	0.0012178272008895874	0.4949391948032329
NODE_148_length_3112_cov_3.187439	3112	0.5726850032806396	0.045282876350177505
NODE_165_length_3033_cov_3.796844	3033	0.00047546610585413873	0.5595211118664551
NODE_164_length_3041_cov_3.730743	3041	0.00026258511934429407	0.5987045849384395
NODE_175_length_2965_cov_3.049828	2965	0.27691102027893066	0.12557594984515447
NODE_173_length_2980_cov_3.190085	2980	0.14882691204547882	0.16506156054082635
NODE_171_length_2987_cov_3.669168	2987	0.6722742319107056	0.03536898557292847
NODE_150_length_3093_cov_2.819289	3093	0.00010283895244356245	0.6571870987234686
NODE_168_length_3017_cov_4.190749	3017	0.0011438699439167976	0.49915023793337865
NODE_169_length_3016_cov_2.401554	3016	0.36740896105766296	0.10418082936777702
NODE_177_length_2941_cov_4.072765	2941	0.11166512221097946	0.18286879673691367
NODE_162_length_3054_cov_2.351117	3054	0.0021244848612695932	0.4554724677090415
NODE_179_length_2924_cov_2.990241	2924	0.12247059494256973	0.177468086713498
NODE_183_length_2913_cov_2.752974	2913	5.89709852647502e-05	0.6901200997054158
NODE_187_length_2898_cov_3.710517	2898	0.9555224180221558	0.012954150615605408
NODE_166_length_3022_cov_3.142231	3022	0.020032592117786407	0.2944519978850366
NODE_185_length_2903_cov_3.505618	2903	0.0034156148321926594	0.4205566885716444
NODE_195_length_2878_cov_3.706341	2878	0.15075628459453583	0.16430621648160737
NODE_181_length_2916_cov_4.318770	2916	0.00011483683192636818	0.6502568169801345
NODE_191_length_2886_cov_3.518898	2886	0.02627810463309288	0.2765692272830274
NODE_172_length_2983_cov_3.392418	2983	0.052113860845565796	0.23156960495505702
NODE_189_length_2889_cov_4.385674	2889	0.0005184665787965059	0.5536671954075081
NODE_178_length_2935_cov_4.050347	2935	3.0213317359084613e-07	0.9051099025606164
NODE_176_length_2952_cov_3.991716	2952	0.0690637081861496	0.21336581312787975
NODE_174_length_2974_cov_4.067489	2974	5.468597009894438e-05	0.6940478888133544
NODE_193_length_2883_cov_3.105728	2883	0.003730303142219782	0.41432510008308787
NODE_170_length_2996_cov_3.174430	2996	0.6669919490814209	0.035784424805498906
NODE_190_length_2887_cov_4.223870	2887	0.00796415377408266	0.3601669310370874
NODE_197_length_2872_cov_3.252751	2872	0.5336270332336426	0.051684417252058315
NODE_196_length_2877_cov_3.893338	2877	0.6130167245864868	0.04078857919782461
NODE_184_length_2905_cov_4.298596	2905	0.0001520117511972785	0.6323173955736838
NODE_192_length_2885_cov_2.320848	2885	0.1704978346824646	0.15701714631014427
NODE_199_length_2863_cov_3.728276	2863	0.16581076383590698	0.15850895082710176
NODE_188_length_2890_cov_3.618342	2890	0.1698009967803955	0.15731928393383185
NODE_180_length_2919_cov_3.259427	2919	0.10310535877943039	0.18802401994108317
NODE_194_length_2881_cov_3.595895	2881	0.47503775358200073	0.07576100913966312
NODE_186_length_2901_cov_4.890372	2901	0.002950862282887101	0.43152806103179997
NODE_182_length_2913_cov_4.265220	2913	0.1530701369047165	0.16341868721202507
NODE_198_length_2864_cov_4.578498	2864	0.05869143083691597	0.22441271999395726
NODE_200_length_2845_cov_3.265233	2845	0.16052886843681335	0.16064279779439536
NODE_207_length_2809_cov_3.967683	2809	0.0031672995537519455	0.4261462346098648
NODE_217_length_2759_cov_4.315828	2759	0.03993285447359085	0.2493957247526248
NODE_225_length_2742_cov_3.074432	2742	0.5615954995155334	0.04662361205529118
NODE_219_length_2759_cov_3.356509	2759	0.004804988391697407	0.3955170330085354
NODE_223_length_2749_cov_3.734967	2749	0.03739113733172417	0.2539466727094191
NODE_221_length_2754_cov_2.179326	2754	0.0073453160002827644	0.36558652466198355
NODE_231_length_2726_cov_3.088356	2726	0.3850392699241638	0.09996978623763124
NODE_205_length_2827_cov_3.701659	2827	0.14298325777053833	0.16772414834957322
NODE_215_length_2769_cov_3.396463	2769	0.03863242268562317	0.25151068811843796
NODE_227_length_2738_cov_4.209094	2738	0.7126708030700684	0.032045471712364985
NODE_203_length_2837_cov_3.479511	2837	0.08196795731782913	0.2020545358410756
NODE_229_length_2731_cov_3.486921	2731	0.020955689251422882	0.29133620364075835
NODE_213_length_2775_cov_8.500368	2775	0.053737033158540726	0.22966236120552913
NODE_211_length_2786_cov_3.301355	2786	0.03514765202999115	0.2581010650351235
NODE_201_length_2838_cov_4.152713	2838	0.760235071182251	0.02866530704736007
NODE_209_length_2801_cov_3.941369	2801	7.404337520711124e-05	0.6761840018128258
NODE_220_length_2756_cov_3.054054	2756	0.2525755763053894	0.1315998187174258
NODE_208_length_2806_cov_3.163940	2806	0.13917505741119385	0.16985799531686682
NODE_224_length_2746_cov_2.166852	2746	0.007751699071377516	0.36196087317773246
NODE_216_length_2764_cov_3.816168	2764	0.8324357271194458	0.02281139058841302
NODE_228_length_2736_cov_2.932115	2736	0.028467049822211266	0.2711307500566508
NODE_204_length_2830_cov_3.190270	2830	0.11205436289310455	0.18266107712062846
NODE_222_length_2753_cov_3.659377	2753	0.005247519351541996	0.38941762973034216
NODE_226_length_2741_cov_3.247208	2741	0.012884000316262245	0.3247979454641589
NODE_206_length_2822_cov_3.189013	2822	0.23469708859920502	0.13639625349346626
NODE_230_length_2727_cov_2.955090	2727	0.28632110357284546	0.12302666364529043
NODE_218_length_2759_cov_3.884985	2759	0.0018573306733742356	0.4645932472241106
NODE_232_length_2706_cov_3.400604	2706	0.6853582859039307	0.03429262028854143
NODE_214_length_2775_cov_3.170221	2775	0.0003370303602423519	0.5833522169348138
NODE_235_length_2703_cov_2.571375	2703	3.55603324564413e-09	0.9754702016768638
NODE_233_length_2705_cov_2.596981	2705	0.003708267118781805	0.4148727245260216
NODE_210_length_2788_cov_2.079766	2788	0.00020221679005771875	0.6150766674220107
NODE_202_length_2838_cov_3.981315	2838	0.0013728287303820252	0.4866304101518242
NODE_237_length_2698_cov_2.864170	2698	7.471807475667447e-05	0.6757119117758139
NODE_241_length_2687_cov_3.494301	2687	0.4687454402446747	0.07797039051287862
NODE_212_length_2783_cov_2.249267	2783	0.02982982248067856	0.2681093738197749
NODE_243_length_2678_cov_3.749523	2678	0.00046040647430345416	0.5615038900219049
NODE_247_length_2670_cov_3.425239	2670	2.4557179131079465e-05	0.7382355162776645
NODE_251_length_2657_cov_3.707148	2657	0.057346198707818985	0.22579122290203188
NODE_255_length_2654_cov_2.216622	2654	0.12417089939117432	0.17661832464687666
NODE_253_length_2655_cov_3.380000	2655	0.05116540566086769	0.23289145705869024
NODE_259_length_2644_cov_3.464658	2644	0.003791812341660261	0.4131732003927789
NODE_245_length_2672_cov_3.768819	2672	0.16347551345825195	0.15947201450260592
NODE_249_length_2666_cov_3.293374	2666	0.0344579741358757	0.25929073192839336
NODE_257_length_2650_cov_4.200385	2650	0.8311487436294556	0.022905808595815393
NODE_236_length_2702_cov_2.465433	2702	3.310075044282712e-06	0.8285368985572928
NODE_234_length_2704_cov_3.566629	2704	0.11672917008399963	0.18037616134149104
NODE_239_length_2691_cov_3.421093	2691	0.029397904872894287	0.26912908829972054
NODE_238_length_2697_cov_3.564724	2697	0.0038943523541092873	0.4111148878314072
NODE_261_length_2625_cov_10.208949	2625	0.011222930625081062	0.33514615907545886
NODE_242_length_2683_cov_3.495814	2683	0.03742111101746559	0.2538711383034972
NODE_244_length_2677_cov_3.334859	2677	0.51824951171875	0.05498904751114132
NODE_252_length_2656_cov_3.299885	2656	0.022617336362600327	0.28635093284991314
NODE_256_length_2651_cov_3.659861	2651	8.982244617072865e-05	0.6648727245260216
NODE_260_length_2638_cov_3.125436	2638	0.5922338962554932	0.0433756326006496
NODE_263_length_2620_cov_3.742690	2620	0.869800329208374	0.02016768638114661
NODE_246_length_2672_cov_3.416125	2672	0.09179891645908356	0.1947654656696125
NODE_250_length_2663_cov_3.544095	2663	0.023205123841762543	0.2847080595211119
NODE_269_length_2602_cov_4.343149	2602	0.002273744437843561	0.4506571493315205
NODE_254_length_2654_cov_3.967295	2654	0.36229074001312256	0.10523831105068358
NODE_240_length_2689_cov_3.826120	2689	0.0002112884249072522	0.612338545207342
NODE_248_length_2669_cov_4.014155	2669	0.00022388750221580267	0.6085807085127275
NODE_265_length_2617_cov_3.980094	2617	0.000289044895907864	0.5928695520809729
NODE_267_length_2611_cov_3.750782	2611	0.4516073167324066	0.08308784651408717
NODE_262_length_2622_cov_3.508765	2622	0.038687627762556076	0.25134073570511367
NODE_258_length_2645_cov_3.637066	2645	0.06461843848228455	0.2175202054535841
NODE_271_length_2600_cov_5.515914	2600	0.09911952167749405	0.19019563411133772
NODE_279_length_2584_cov_3.896402	2584	0.10290717333555222	0.18809955434700507
NODE_283_length_2580_cov_4.030099	2580	1.4929165672583622e-06	0.8584107560994033
NODE_273_length_2594_cov_3.910989	2594	0.14337660372257233	0.1676674975451318
NODE_266_length_2614_cov_5.590074	2614	0.013441440649330616	0.3219087544376463
NODE_289_length_2572_cov_4.150179	2572	0.00037312976201064885	0.5765163531988821
NODE_287_length_2577_cov_3.091197	2577	0.23967084288597107	0.1351310521942745
NODE_270_length_2601_cov_3.523959	2601	0.10290456563234329	0.18809955434700507
NODE_277_length_2586_cov_3.969972	2586	0.0027141310274600983	0.4376841151144346
NODE_275_length_2589_cov_3.768350	2589	0.24998846650123596	0.13226074476924238
NODE_281_length_2583_cov_6.055775	2583	0.0006087516085244715	0.5431490293828839
NODE_264_length_2619_cov_3.762090	2619	0.14699915051460266	0.16604350781781102
NODE_285_length_2579_cov_1.709588	2579	0.06560135632753372	0.21665155978548228
NODE_268_length_2608_cov_3.946729	2608	0.04413329064846039	0.24257874461817358
NODE_291_length_2560_cov_3.522156	2560	0.509748637676239	0.05731173049323967
NODE_293_length_2547_cov_2.499197	2547	4.983819599146955e-05	0.6995807840471334
NODE_295_length_2543_cov_3.942926	2543	0.1296204924583435	0.17401238764257118
NODE_280_length_2584_cov_3.109925	2584	0.8175618648529053	0.02392552307576101
NODE_272_length_2598_cov_2.235942	2598	0.02213997207581997	0.28797492257723395
NODE_284_length_2580_cov_3.756040	2580	0.00019588571740314364	0.6167761915552534
NODE_297_length_2542_cov_3.871733	2542	0.0821160227060318	0.20186569982627087
NODE_288_length_2574_cov_4.156808	2574	0.3536561131477356	0.10720220560465292
NODE_274_length_2593_cov_3.548463	2593	0.025530904531478882	0.27845758743107485
NODE_278_length_2586_cov_2.500198	2586	0.022900525480508804	0.28553893798625274
NODE_286_length_2578_cov_2.648038	2578	0.0003893363173119724	0.5732683737442406
NODE_292_length_2555_cov_2.050000	2555	0.015723055228590965	0.3116927260367097
NODE_290_length_2566_cov_3.264038	2566	0.3616257309913635	0.1053704962610469
NODE_276_length_2588_cov_2.349783	2588	8.890593505839206e-08	0.9321134526776947
NODE_299_length_2536_cov_3.507860	2536	0.03483007475733757	0.25866757307953775
NODE_282_length_2582_cov_2.225168	2582	0.0020414539612829685	0.4579651031044641
NODE_294_length_2544_cov_3.204098	2544	0.13344769179821014	0.1723128635093285
NODE_298_length_2539_cov_3.185990	2539	0.48053106665611267	0.07381599818717426
NODE_296_length_2543_cov_2.890675	2543	0.1546286940574646	0.16298436437797417
NODE_300_length_2536_cov_2.164047	2536	0.04247160628437996	0.245581237253569
NODE_325_length_2499_cov_3.655892	2499	0.09316696226596832	0.1938024019941083
NODE_309_length_2526_cov_3.776204	2526	0.06311789900064468	0.21923861318830729
NODE_313_length_2520_cov_4.094929	2520	0.45732665061950684	0.08176599441045396
NODE_321_length_2502_cov_11.773600	2502	0.029583662748336792	0.2686947654656696
NODE_315_length_2518_cov_2.209501	2518	0.00031183232204057276	0.5881675353123348
NODE_303_length_2533_cov_2.062954	2533	0.0003541168989613652	0.5801042374801723
NODE_311_length_2526_cov_3.008903	2526	0.030494991689920425	0.2667686381146612
NODE_301_length_2534_cov_3.827753	2534	0.005544763524085283	0.38547095702092304
NODE_305_length_2530_cov_3.711111	2530	0.00013609784946311265	0.6399463705717955
NODE_319_length_2503_cov_3.840686	2503	0.0015475136460736394	0.47837827630485685
NODE_326_length_2496_cov_3.782057	2496	0.004510998725891113	0.40027570058161493
NODE_327_length_2494_cov_2.487085	2494	5.996971594868228e-05	0.6891003852254702
NODE_317_length_2515_cov_3.486179	2515	0.02213595248758793	0.28797492257723395
NODE_331_length_2491_cov_1.586207	2491	0.010772954672574997	0.33828083692121763
NODE_307_length_2528_cov_3.352608	2528	0.9058120250701904	0.01729737895611451
NODE_323_length_2501_cov_3.992641	2501	0.20398345589637756	0.14574363622630107
NODE_316_length_2517_cov_4.210398	2517	0.0007837233715690672	0.5254928619986404
NODE_314_length_2518_cov_2.756395	2518	0.4269733428955078	0.08994259385149936
NODE_329_length_2492_cov_1.351662	2492	0.005098550580441952	0.39143817508875295
NODE_322_length_2502_cov_3.969350	2502	0.003951451275497675	0.4103028929677468
NODE_312_length_2523_cov_3.421394	2523	0.1654953956604004	0.15871667044338697
NODE_306_length_2528_cov_3.498585	2528	0.35471460223197937	0.10693783518392627
NODE_302_length_2534_cov_2.637757	2534	1.2810326552425977e-05	0.7702054535841075
NODE_328_length_2493_cov_3.863002	2493	0.25619474053382874	0.1307878238537654
NODE_320_length_2503_cov_3.254493	2503	0.9948407411575317	0.006118286879673691
NODE_333_length_2488_cov_1.831073	2488	0.0001644121075514704	0.6274831935946824
NODE_310_length_2526_cov_3.397815	2526	0.04463046044111252	0.24201223657375934
NODE_332_length_2488_cov_3.755857	2488	0.47448158264160156	0.07593096155298738
NODE_304_length_2531_cov_3.218901	2531	0.12476947903633118	0.17635395422615002
NODE_337_length_2473_cov_2.244417	2473	4.770555506183882e-07	0.8933643024397613
NODE_318_length_2512_cov_4.483923	2512	0.015103096142411232	0.31405317622176904
NODE_335_length_2481_cov_3.158285	2481	0.1129661276936531	0.18215121988065563
NODE_308_length_2527_cov_3.689725	2527	0.029732001945376396	0.26837374424050153
NODE_339_length_2468_cov_2.767095	2468	0.0020941137336194515	0.4564166477830652
NODE_324_length_2501_cov_3.949305	2501	0.0012128264643251896	0.4953546340358033
NODE_334_length_2484_cov_2.278716	2484	4.149913820583606e-06	0.8200770450940403
NODE_345_length_2456_cov_2.271554	2456	0.0007960331276990473	0.5245864491275776
NODE_347_length_2449_cov_2.902673	2449	0.00011297147284494713	0.6511254626482362
NODE_330_length_2491_cov_2.536535	2491	0.015511887148022652	0.3123158848855654
NODE_341_length_2466_cov_4.045624	2466	0.2012472301721573	0.14640456227811768
NODE_349_length_2444_cov_2.735036	2444	0.5084306597709656	0.05767051892136869
NODE_351_length_2433_cov_7.388562	2433	0.05336081236600876	0.23005891683661908
NODE_353_length_2432_cov_2.497265	2432	5.778728251470966e-08	0.9404977717350254
NODE_343_length_2463_cov_4.077658	2463	0.11252234131097794	0.18249112470730416
NODE_338_length_2472_cov_2.837402	2472	0.0010058159241452813	0.5083465518543696
NODE_336_length_2477_cov_4.154005	2477	1.2413831882440718e-06	0.8646612281894402
