20796.5161	superkingdom	10239	Viruses	phylum	2732407	Lenarviricota	class	2842243	Leviviricetes	order	2842247	Norzivirales	family	2842319	Fiersviridae	genus	2843120	Vohsuavirus	species	2846615	Vohsuavirus limivicinum
20386.1196	superkingdom	10239	Viruses	phylum	2732407	Lenarviricota	class	2842243	Leviviricetes	order	2842247	Norzivirales	family	2842319	Fiersviridae	genus	2843067	Tahluvirus	species	2846423	Tahluvirus peladaptatum
14079.0245	superkingdom	10239	Viruses	phylum	2732407	Lenarviricota	class	2842243	Leviviricetes	order	2842249	Timlovirales	family	2842332	Steitzviridae	genus	2842736	Hohrdovirus	species	2844839	Hohrdovirus caenivivens
13224.3689	superkingdom	10239	Viruses	phylum	2732407	Lenarviricota	class	2842243	Leviviricetes	order	2842249	Timlovirales	family	2842332	Steitzviridae	genus	2842694	Garnievirus	species	2844405	Garnievirus lutivivens
13044.0080	superkingdom	10239	Viruses	phylum	2732407	Lenarviricota	class	2842243	Leviviricetes	order	2842249	Timlovirales	family	2842332	Steitzviridae	genus	2842550	Bicehmovirus	species	2843842	Bicehmovirus lutivivens
12845.3282	superkingdom	10239	Viruses	phylum	2732407	Lenarviricota	class	2842243	Leviviricetes	order	2842247	Norzivirales	family	2842331	Solspiviridae	genus	2842677	Fahrmivirus	species	2844277	Fahrmivirus caenivivens
12223.7389	superkingdom	10239	Viruses	phylum	2732407	Lenarviricota	class	2842243	Leviviricetes	order	2842247	Norzivirales	family	2842319	Fiersviridae	genus	2842606	Cintrevirus	species	2843951	Cintrevirus pelocola
9960.9048	superkingdom	10239	Viruses	phylum	2732406	Kitrinoviricota	class	2732461	Alsuviricetes	order	2732544	Martellivirales	family	675071	Virgaviridae	genus	12234	Tobamovirus	species	327387	Tropical soda apple mosaic virus
8553.1288	superkingdom	10239	Viruses	phylum	2732407	Lenarviricota	class	2842243	Leviviricetes	order	2842247	Norzivirales	family	2842319	Fiersviridae	genus	2842395	Bahscuvirus	species	2843829	Bahscuvirus limivicinum
7981.9799	superkingdom	10239	Viruses	phylum	2732407	Lenarviricota	class	2842243	Leviviricetes	order	2842247	Norzivirales	family	2842314	Atkinsviridae	genus	2842998	Rainacovirus	species	2846030	Rainacovirus pelocola
5744.1501	superkingdom	10239	Viruses	phylum	2732407	Lenarviricota	class	2842243	Leviviricetes	order	2842247	Norzivirales	family	2842319	Fiersviridae	genus	2842960	Piponevirus	species	2845847	Piponevirus borborenecus
5718.8497	superkingdom	10239	Viruses	phylum	2732407	Lenarviricota	class	2842243	Leviviricetes	order	2842249	Timlovirales	family	2842332	Steitzviridae	genus	2842788	Kecuhnavirus	species	2845041	Kecuhnavirus borborohabitans
5117.3918	superkingdom	10239	Viruses	phylum	2732406	Kitrinoviricota	class	2732461	Alsuviricetes	order	2732544	Martellivirales	family	675071	Virgaviridae	genus	12234	Tobamovirus	species	12253	Tomato mosaic virus
4498.6321	superkingdom	10239	Viruses	phylum	2732407	Lenarviricota	class	2842243	Leviviricetes	order	2842247	Norzivirales	family	2842314	Atkinsviridae	genus	2842393	Bahdevuvirus	species	2843796	Bahdevuvirus limadaptatum
4031.6493	superkingdom	10239	Viruses	phylum	2732407	Lenarviricota	class	2842243	Leviviricetes	order	2842247	Norzivirales	family	2842314	Atkinsviridae	genus	2842381	Apihcavirus	species	2843702	Apihcavirus borborovicinum
3909.7809	superkingdom	10239	Viruses	phylum	2732407	Lenarviricota	class	2842243	Leviviricetes	order	2842247	Norzivirales	family	2842319	Fiersviridae	genus	2843087	Thiyevirus	species	2846442	Thiyevirus asiocola
3792.6602	superkingdom	10239	Viruses	phylum	2732407	Lenarviricota	class	2842243	Leviviricetes	order	2842247	Norzivirales	family	2842319	Fiersviridae	genus	2843029	Sehpovirus	species	2846176	Sehpovirus borboradaptatum
3739.3355	superkingdom	10239	Viruses	phylum	2732406	Kitrinoviricota	class	2732463	Tolucaviricetes	order	2732548	Tolivirales	family	39738	Tombusviridae	genus	1911599	Alphacarmovirus	species	3047728	Alphacarmovirus dianthi
3220.7761	superkingdom	10239	Viruses	phylum	2732407	Lenarviricota	class	2842243	Leviviricetes	order	2842247	Norzivirales	family	2842319	Fiersviridae	genus	2842557	Bohnovirus	species	2843857	Bohnovirus asienecus
3205.6784	superkingdom	10239	Viruses	phylum	2732407	Lenarviricota	class	2842243	Leviviricetes	order	2842249	Timlovirales	family	2842332	Steitzviridae	genus	2843009	Rodtovirus	species	2846066	Rodtovirus pelovivens
2876.6443	superkingdom	10239	Viruses	phylum	2732408	Pisuviricota	class	2732506	Pisoniviricetes	order	464095	Picornavirales	family	324901	Marnaviridae	genus	2560169	Locarnavirus	species	2560739	Sanfarnavirus 2
2791.3616	superkingdom	10239	Viruses	phylum	Wuhan insect virus 23 - no_g_rank - no_f_rank - no_o_rank - no_c_rank - no_p_rank	Wuhan insect virus 23 - no_g_rank - no_f_rank - no_o_rank - no_c_rank - no_p_rank	class	Wuhan insect virus 23 - no_g_rank - no_f_rank - no_o_rank - no_c_rank	Wuhan insect virus 23 - no_g_rank - no_f_rank - no_o_rank - no_c_rank	order	Wuhan insect virus 23 - no_g_rank - no_f_rank - no_o_rank	Wuhan insect virus 23 - no_g_rank - no_f_rank - no_o_rank	family	Wuhan insect virus 23 - no_g_rank - no_f_rank	Wuhan insect virus 23 - no_g_rank - no_f_rank	genus	Wuhan insect virus 23 - no_g_rank	Wuhan insect virus 23 - no_g_rank	species	1923727	Wuhan insect virus 23
2581.9903	superkingdom	10239	Viruses	phylum	2732407	Lenarviricota	class	2842243	Leviviricetes	order	2842249	Timlovirales	family	2842332	Steitzviridae	genus	2842651	Dohnjavirus	species	2844093	Dohnjavirus caenadaptatum
2553.7337	superkingdom	10239	Viruses	phylum	2732406	Kitrinoviricota	class	2732461	Alsuviricetes	order	2732544	Martellivirales	family	675071	Virgaviridae	genus	12234	Tobamovirus	species	1391702	Tomato mottle mosaic virus
2199.1226	superkingdom	10239	Viruses	phylum	2732407	Lenarviricota	class	2842243	Leviviricetes	order	2842247	Norzivirales	family	2842319	Fiersviridae	genus	2842690	Gahlovirus	species	2844311	Gahlovirus lutihabitans
2107.4002	superkingdom	10239	Viruses	phylum	2732407	Lenarviricota	class	2842243	Leviviricetes	order	2842247	Norzivirales	family	2842319	Fiersviridae	genus	2842717	Hagavirus	species	2844808	Hagavirus psychrophilum
2033.1035	superkingdom	10239	Viruses	phylum	2732407	Lenarviricota	class	2842243	Leviviricetes	order	2842247	Norzivirales	family	2842319	Fiersviridae	genus	2842706	Gmuhndevirus	species	2844656	Gmuhndevirus pelovivens
1897.5519	superkingdom	10239	Viruses	phylum	2732407	Lenarviricota	class	2842243	Leviviricetes	order	2842249	Timlovirales	family	2842332	Steitzviridae	genus	2842401	Berdovirus	species	2843837	Berdovirus luticola
1803.0818	superkingdom	10239	Viruses	phylum	2732407	Lenarviricota	class	2842243	Leviviricetes	order	2842249	Timlovirales	family	2842315	Blumeviridae	genus	2842827	Lirnavirus	species	2845519	Lirnavirus borborovicinum
1672.5034	superkingdom	10239	Viruses	phylum	2732407	Lenarviricota	class	2842243	Leviviricetes	order	2842249	Timlovirales	family	2842315	Blumeviridae	genus	2843030	Semodevirus	species	2846177	Semodevirus borborenecus
1597.7600	superkingdom	10239	Viruses	phylum	2732407	Lenarviricota	class	2842243	Leviviricetes	order	2842247	Norzivirales	family	2842319	Fiersviridae	genus	2843088	Thobivirus	species	2846443	Thobivirus asiohabitans
1534.5874	superkingdom	10239	Viruses	phylum	2732408	Pisuviricota	class	2732506	Pisoniviricetes	order	464095	Picornavirales	family	324901	Marnaviridae	genus	2560169	Locarnavirus	species	2560738	Sanfarnavirus 1
1508.0119	superkingdom	10239	Viruses	phylum	2732407	Lenarviricota	class	2842243	Leviviricetes	order	2842247	Norzivirales	family	2842319	Fiersviridae	genus	2843046	Sincthavirus	species	2846231	Sincthavirus limivicinum
1467.3972	superkingdom	10239	Viruses	phylum	2732407	Lenarviricota	class	2842243	Leviviricetes	order	2842247	Norzivirales	family	2842319	Fiersviridae	genus	2842792	Kemicevirus	species	2845057	Kemicevirus caenihabitans
1370.0528	superkingdom	10239	Viruses	phylum	2732407	Lenarviricota	class	2842243	Leviviricetes	order	2842247	Norzivirales	family	2842319	Fiersviridae	genus	2843039	Sholavirus	species	2846213	Sholavirus caenivicinum
1323.5176	superkingdom	10239	Viruses	phylum	2732407	Lenarviricota	class	2842243	Leviviricetes	order	2842247	Norzivirales	family	2842314	Atkinsviridae	genus	2842682	Firunevirus	species	2844284	Firunevirus limicola
1296.8442	superkingdom	10239	Viruses	phylum	2732407	Lenarviricota	class	2842243	Leviviricetes	order	2842247	Norzivirales	family	2842314	Atkinsviridae	genus	2842763	Ipivevirus	species	2845018	Ipivevirus pelenecus
1076.5155	superkingdom	10239	Viruses	phylum	2732408	Pisuviricota	class	2732506	Pisoniviricetes	order	2732553	Sobelivirales	family	2169577	Solemoviridae	genus	12137	Sobemovirus	species	1714570	Blueberry shoestring virus
910.0165	superkingdom	10239	Viruses	phylum	2732406	Kitrinoviricota	class	2732461	Alsuviricetes	order	675063	Tymovirales	family	675064	Alphaflexiviridae	genus	12176	Potexvirus	species	112227	Cactus virus X
893.4808	superkingdom	10239	Viruses	phylum	2732407	Lenarviricota	class	2842243	Leviviricetes	order	2842249	Timlovirales	family	2842332	Steitzviridae	genus	2843137	Widsokivirus	species	2846663	Widsokivirus pelovivens
888.2395	superkingdom	10239	Viruses	phylum	2732407	Lenarviricota	class	2842243	Leviviricetes	order	2842249	Timlovirales	family	2842332	Steitzviridae	genus	2842836	Luloavirus	species	2845544	Luloavirus caenihabitans
858.1802	superkingdom	10239	Viruses	phylum	2732406	Kitrinoviricota	class	2732461	Alsuviricetes	order	2732544	Martellivirales	family	39740	Bromoviridae	genus	12300	Bromovirus	species	12302	Brome mosaic virus
792.7570	superkingdom	10239	Viruses	phylum	2732407	Lenarviricota	class	2842243	Leviviricetes	order	2842249	Timlovirales	family	2842315	Blumeviridae	genus	2842637	Dehkhevirus	species	2844070	Dehkhevirus borboradaptatum
765.5107	superkingdom	10239	Viruses	phylum	2732407	Lenarviricota	class	2842243	Leviviricetes	order	2842249	Timlovirales	family	2842315	Blumeviridae	genus	2842625	Dahmuivirus	species	2844053	Dahmuivirus pelovivens
613.2124	superkingdom	10239	Viruses	phylum	2732407	Lenarviricota	class	2842243	Leviviricetes	order	2842249	Timlovirales	family	2842332	Steitzviridae	genus	2842719	Hahkesevirus	species	2844810	Hahkesevirus borborocola
594.8774	superkingdom	10239	Viruses	phylum	2732407	Lenarviricota	class	2842243	Leviviricetes	order	2842249	Timlovirales	family	2842332	Steitzviridae	genus	2842358	Abakapovirus	species	2843482	Abakapovirus asiadaptatum
579.5013	superkingdom	10239	Viruses	phylum	Ubei picorna-like virus 3 - no_g_rank - no_f_rank - no_o_rank - no_c_rank - no_p_rank	Ubei picorna-like virus 3 - no_g_rank - no_f_rank - no_o_rank - no_c_rank - no_p_rank	class	Ubei picorna-like virus 3 - no_g_rank - no_f_rank - no_o_rank - no_c_rank	Ubei picorna-like virus 3 - no_g_rank - no_f_rank - no_o_rank - no_c_rank	order	Ubei picorna-like virus 3 - no_g_rank - no_f_rank - no_o_rank	Ubei picorna-like virus 3 - no_g_rank - no_f_rank - no_o_rank	family	Ubei picorna-like virus 3 - no_g_rank - no_f_rank	Ubei picorna-like virus 3 - no_g_rank - no_f_rank	genus	Ubei picorna-like virus 3 - no_g_rank	Ubei picorna-like virus 3 - no_g_rank	species	1923781	Ubei picorna-like virus 3
552.4804	superkingdom	10239	Viruses	phylum	2732407	Lenarviricota	class	2842243	Leviviricetes	order	2842247	Norzivirales	family	2842319	Fiersviridae	genus	2843028	Sehcovirus	species	2846174	Sehcovirus asiovivens
549.4816	superkingdom	10239	Viruses	phylum	2732407	Lenarviricota	class	2842243	Leviviricetes	order	2842247	Norzivirales	family	2842319	Fiersviridae	genus	2842633	Decadevirus	species	2844064	Decadevirus asiocola
539.8731	superkingdom	10239	Viruses	phylum	2732407	Lenarviricota	class	2842243	Leviviricetes	order	2842247	Norzivirales	family	2842319	Fiersviridae	genus	2842731	Hihdivirus	species	2844830	Hihdivirus caenenecus
539.0799	superkingdom	10239	Viruses	phylum	2732408	Pisuviricota	class	2732507	Stelpaviricetes	order	2732551	Stellavirales	family	39733	Astroviridae	genus	249588	Mamastrovirus	species	568715	Astrovirus MLB1
536.4224	superkingdom	10239	Viruses	phylum	2732406	Kitrinoviricota	class	2732461	Alsuviricetes	order	675063	Tymovirales	family	675064	Alphaflexiviridae	genus	12176	Potexvirus	species	12188	White clover mosaic virus
472.1167	superkingdom	10239	Viruses	phylum	2732407	Lenarviricota	class	2842243	Leviviricetes	order	2842247	Norzivirales	family	2842319	Fiersviridae	genus	2842872	Mintuvirus	species	2845612	Mintuvirus asiadaptatum
466.7752	superkingdom	10239	Viruses	phylum	2732407	Lenarviricota	class	2842243	Leviviricetes	order	2842249	Timlovirales	family	2842332	Steitzviridae	genus	2842577	Cahrlavirus	species	2843900	Cahrlavirus caenivicinum
425.6384	superkingdom	10239	Viruses	phylum	2732407	Lenarviricota	class	2842243	Leviviricetes	order	2842249	Timlovirales	family	2842315	Blumeviridae	genus	2842809	Konmavirus	species	2845115	Konmavirus lutivivens
406.9143	superkingdom	10239	Viruses	phylum	2732408	Pisuviricota	class	2732506	Pisoniviricetes	order	2732553	Sobelivirales	family	2169577	Solemoviridae	genus	12137	Sobemovirus	species	119910	Ryegrass mottle virus
405.1024	superkingdom	10239	Viruses	phylum	2732407	Lenarviricota	class	2842243	Leviviricetes	order	2842249	Timlovirales	family	2842332	Steitzviridae	genus	2842714	Gulmivirus	species	2844795	Gulmivirus asiohabitans
401.0231	superkingdom	10239	Viruses	phylum	2732407	Lenarviricota	class	2842243	Leviviricetes	order	2842247	Norzivirales	family	2842319	Fiersviridae	genus	2842592	Chahsmivirus	species	2843932	Chahsmivirus limivivens
391.7252	superkingdom	10239	Viruses	phylum	2732406	Kitrinoviricota	class	2732461	Alsuviricetes	order	2732544	Martellivirales	family	564644	Endornaviridae	genus	2003394	Alphaendornavirus	species	1188792	Phaseolus vulgaris alphaendornavirus 1
389.3648	superkingdom	10239	Viruses	phylum	2732407	Lenarviricota	class	2842243	Leviviricetes	order	2842247	Norzivirales	family	2842319	Fiersviridae	genus	2842813	Kuhshuvirus	species	2845120	Kuhshuvirus pelovicinum
384.3151	superkingdom	10239	Viruses	phylum	2732407	Lenarviricota	class	2842243	Leviviricetes	order	2842247	Norzivirales	family	2842319	Fiersviridae	genus	2842932	Oxychlovirus	species	2845722	Oxychlovirus terrenecus
381.4002	superkingdom	10239	Viruses	phylum	2732407	Lenarviricota	class	2842243	Leviviricetes	order	2842249	Timlovirales	family	2842332	Steitzviridae	genus	2843132	Weheuvirus	species	2846638	Weheuvirus lutivivens
375.3652	superkingdom	10239	Viruses	phylum	2732407	Lenarviricota	class	2842243	Leviviricetes	order	2842249	Timlovirales	family	2842315	Blumeviridae	genus	2842797	Kerishovirus	species	2845062	Kerishovirus limenecus
375.0398	superkingdom	10239	Viruses	phylum	2731618	Uroviricota	class	2731619	Caudoviricetes	order	Popoffvirus - no_f_rank - no_o_rank	Popoffvirus - no_f_rank - no_o_rank	family	Popoffvirus - no_f_rank	Popoffvirus - no_f_rank	genus	2560208	Popoffvirus	species	2560283	Popoffvirus pv56
361.0033	superkingdom	10239	Viruses	phylum	Albetovirus - no_f_rank - no_o_rank - no_c_rank - no_p_rank	Albetovirus - no_f_rank - no_o_rank - no_c_rank - no_p_rank	class	Albetovirus - no_f_rank - no_o_rank - no_c_rank	Albetovirus - no_f_rank - no_o_rank - no_c_rank	order	Albetovirus - no_f_rank - no_o_rank	Albetovirus - no_f_rank - no_o_rank	family	Albetovirus - no_f_rank	Albetovirus - no_f_rank	genus	1915204	Albetovirus	species	1971236	Tobacco albetovirus 2
352.9403	superkingdom	10239	Viruses	phylum	2732406	Kitrinoviricota	class	2732461	Alsuviricetes	order	675063	Tymovirales	family	675064	Alphaflexiviridae	genus	12176	Potexvirus	species	1176736	Pitaya virus X
333.1915	superkingdom	10239	Viruses	phylum	2731618	Uroviricota	class	2731619	Caudoviricetes	order	Pamexvirus - no_f_rank - no_o_rank	Pamexvirus - no_f_rank - no_o_rank	family	Pamexvirus - no_f_rank	Pamexvirus - no_f_rank	genus	1982355	Pamexvirus	species	1982358	Pamexvirus PaMx74
329.5103	superkingdom	10239	Viruses	phylum	2732407	Lenarviricota	class	2842243	Leviviricetes	order	2842247	Norzivirales	family	2842319	Fiersviridae	genus	2842585	Cauhldivirus	species	2843919	Cauhldivirus limadaptatum
326.4033	superkingdom	10239	Viruses	phylum	2732407	Lenarviricota	class	2842243	Leviviricetes	order	2842247	Norzivirales	family	2842314	Atkinsviridae	genus	2842393	Bahdevuvirus	species	2843795	Bahdevuvirus caenivivens
302.4758	superkingdom	10239	Viruses	phylum	2732407	Lenarviricota	class	2842243	Leviviricetes	order	2842247	Norzivirales	family	2842314	Atkinsviridae	genus	2842994	Qeihnovirus	species	2846017	Qeihnovirus defluviicola
301.5227	superkingdom	10239	Viruses	phylum	2732407	Lenarviricota	class	2842243	Leviviricetes	order	2842249	Timlovirales	family	2842332	Steitzviridae	genus	2842361	Adahmuvirus	species	2843644	Adahmuvirus asiocola
275.1466	superkingdom	10239	Viruses	phylum	Albetovirus - no_f_rank - no_o_rank - no_c_rank - no_p_rank	Albetovirus - no_f_rank - no_o_rank - no_c_rank - no_p_rank	class	Albetovirus - no_f_rank - no_o_rank - no_c_rank	Albetovirus - no_f_rank - no_o_rank - no_c_rank	order	Albetovirus - no_f_rank - no_o_rank	Albetovirus - no_f_rank - no_o_rank	family	Albetovirus - no_f_rank	Albetovirus - no_f_rank	genus	1915204	Albetovirus	species	1971237	Tobacco albetovirus 3
272.4774	superkingdom	10239	Viruses	phylum	2732407	Lenarviricota	class	2842243	Leviviricetes	order	2842249	Timlovirales	family	2842332	Steitzviridae	genus	2843132	Weheuvirus	species	2846641	Weheuvirus pelenecus
267.5123	superkingdom	10239	Viruses	phylum	2732407	Lenarviricota	class	2842243	Leviviricetes	order	2842249	Timlovirales	family	2842332	Steitzviridae	genus	2843056	Sperdavirus	species	2846241	Sperdavirus luticola
258.4218	superkingdom	10239	Viruses	phylum	2732407	Lenarviricota	class	2842243	Leviviricetes	order	2842247	Norzivirales	family	2842319	Fiersviridae	genus	2842855	Martavirus	species	2845575	Martavirus lutenecus
257.7544	superkingdom	10239	Viruses	phylum	2732407	Lenarviricota	class	2842243	Leviviricetes	order	2842249	Timlovirales	family	2842332	Steitzviridae	genus	2843031	Setohruvirus	species	2846188	Setohruvirus borborocola
253.9385	superkingdom	10239	Viruses	phylum	2732407	Lenarviricota	class	2842243	Leviviricetes	order	2842247	Norzivirales	family	2842319	Fiersviridae	genus	2843092	Ticahravirus	species	2846447	Ticahravirus asiovicinum
246.2892	superkingdom	10239	Viruses	phylum	2732407	Lenarviricota	class	2842243	Leviviricetes	order	2842247	Norzivirales	family	2842318	Duinviridae	genus	2843018	Samuneavirus	species	2846144	Samuneavirus asiocola
243.5906	superkingdom	10239	Viruses	phylum	2732406	Kitrinoviricota	class	2732461	Alsuviricetes	order	675063	Tymovirales	family	675064	Alphaflexiviridae	genus	140568	Allexivirus	species	12433	Garlic virus A
242.0716	superkingdom	10239	Viruses	phylum	2732407	Lenarviricota	class	2842243	Leviviricetes	order	2842249	Timlovirales	family	2842315	Blumeviridae	genus	2842809	Konmavirus	species	2845114	Konmavirus lutivicinum
234.1383	superkingdom	10239	Viruses	phylum	2732407	Lenarviricota	class	2842243	Leviviricetes	order	2842247	Norzivirales	family	2842319	Fiersviridae	genus	2843118	Vinehtivirus	species	2846613	Vinehtivirus limicola
226.9450	superkingdom	10239	Viruses	phylum	2732407	Lenarviricota	class	2842243	Leviviricetes	order	2842247	Norzivirales	family	2842319	Fiersviridae	genus	2842878	Monamovirus	species	2845636	Monamovirus asiohabitans
220.6863	superkingdom	10239	Viruses	phylum	2732407	Lenarviricota	class	2842243	Leviviricetes	order	2842247	Norzivirales	family	2842314	Atkinsviridae	genus	2842794	Kempsvovirus	species	2845059	Kempsvovirus caenivivens
215.2272	superkingdom	10239	Viruses	phylum	2732407	Lenarviricota	class	2842243	Leviviricetes	order	2842247	Norzivirales	family	2842319	Fiersviridae	genus	2842861	Mekintivirus	species	2845580	Mekintivirus lutihabitans
194.5489	superkingdom	10239	Viruses	phylum	2732407	Lenarviricota	class	2842243	Leviviricetes	order	2842247	Norzivirales	family	2842319	Fiersviridae	genus	2842872	Mintuvirus	species	2845614	Mintuvirus pelovivens
190.9255	superkingdom	10239	Viruses	phylum	2732407	Lenarviricota	class	2842243	Leviviricetes	order	2842247	Norzivirales	family	2842314	Atkinsviridae	genus	2842823	Lehptevirus	species	2845491	Lehptevirus asiohabitans
188.5196	superkingdom	10239	Viruses	phylum	2732407	Lenarviricota	class	2842243	Leviviricetes	order	2842249	Timlovirales	family	2842332	Steitzviridae	genus	2842818	Laimuvirus	species	2845483	Laimuvirus asiocola
187.8032	superkingdom	10239	Viruses	phylum	2732407	Lenarviricota	class	2842243	Leviviricetes	order	2842247	Norzivirales	family	2842319	Fiersviridae	genus	2842683	Fiyodovirus	species	2844285	Fiyodovirus limihabitans
185.4803	superkingdom	10239	Viruses	phylum	2732407	Lenarviricota	class	2842243	Leviviricetes	order	2842247	Norzivirales	family	2842319	Fiersviridae	genus	2842633	Decadevirus	species	2844063	Decadevirus asienecus
180.8789	superkingdom	10239	Viruses	phylum	2732408	Pisuviricota	class	2732506	Pisoniviricetes	order	464095	Picornavirales	family	11974	Caliciviridae	genus	142786	Norovirus	species	11983	Norwalk virus
176.0492	superkingdom	10239	Viruses	phylum	2732407	Lenarviricota	class	2842243	Leviviricetes	order	2842247	Norzivirales	family	2842319	Fiersviridae	genus	2842642	Denfovirus	species	2844081	Denfovirus borborenecus
171.4669	superkingdom	10239	Viruses	phylum	2732407	Lenarviricota	class	2842243	Leviviricetes	order	2842247	Norzivirales	family	2842319	Fiersviridae	genus	2843118	Vinehtivirus	species	2846612	Vinehtivirus limenecus
162.8109	superkingdom	10239	Viruses	phylum	2732408	Pisuviricota	class	2732507	Stelpaviricetes	order	2732551	Stellavirales	family	39733	Astroviridae	genus	249588	Mamastrovirus	species	1239573	Mamastrovirus 9
159.9879	superkingdom	10239	Viruses	phylum	2732407	Lenarviricota	class	2842243	Leviviricetes	order	2842249	Timlovirales	family	2842332	Steitzviridae	genus	2842905	Nihlwovirus	species	2845683	Nihlwovirus limicola
159.0613	superkingdom	10239	Viruses	phylum	2732407	Lenarviricota	class	2842243	Leviviricetes	order	2842247	Norzivirales	family	2842319	Fiersviridae	genus	2842981	Psimevirus	species	2845973	Psimevirus caenivicinum
155.8821	superkingdom	10239	Viruses	phylum	2732407	Lenarviricota	class	2842243	Leviviricetes	order	2842247	Norzivirales	family	2842319	Fiersviridae	genus	2842831	Lohmavirus	species	2845531	Lohmavirus borborovivens
